,sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,order_month,order_day_name,order_quarter
2240,2240,453,305,105,1,105,371,53761,2021-08-13,2021-08-22,Etan Peirazzi,Genderqueer,63,8162 James TrackApt. 724,6128,West Jessica,Queensland,Australia,8,Friday,3
2241,2241,454,669,113,3,339,441,40423,2021-03-29,2021-04-12,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,3,Monday,1
2242,2242,454,693,113,1,113,441,40423,2021-03-29,2021-04-12,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,3,Monday,1
2243,2243,454,286,105,2,210,441,40423,2021-03-29,2021-04-12,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,3,Monday,1
2244,2244,454,382,94,2,188,441,40423,2021-03-29,2021-04-12,Artemas Vasilischev,Bigender,53,33 Richards JunctionApt. 478,7650,South Rileyview,Western Australia,Australia,3,Monday,1
2245,2245,455,211,106,3,318,1,24550,2021-04-04,2021-04-06,Leanna Busson,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,4,Sunday,2
2246,2246,455,783,91,2,182,1,24550,2021-04-04,2021-04-06,Leanna Busson,Female,30,8606 Victoria TerraceSuite 560,5464,Johnstonhaven,Northern Territory,Australia,4,Sunday,2
2247,2247,456,15,96,3,288,450,53893,2021-06-28,2021-07-20,Devonne Martinetto,Genderfluid,59,655 Max TrailSuite 049,5146,West Lucy,New South Wales,Australia,6,Monday,2
2248,2248,456,15,96,2,192,450,53893,2021-06-28,2021-07-20,Devonne Martinetto,Genderfluid,59,655 Max TrailSuite 049,5146,West Lucy,New South Wales,Australia,6,Monday,2
2249,2249,457,771,91,3,273,490,52472,2021-03-04,2021-03-12,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,3,Thursday,1
2250,2250,457,1119,115,3,345,490,52472,2021-03-04,2021-03-12,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,3,Thursday,1
2251,2251,457,543,98,3,294,490,52472,2021-03-04,2021-03-12,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,3,Thursday,1
2252,2252,457,741,109,1,109,490,52472,2021-03-04,2021-03-12,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,3,Thursday,1
2253,2253,457,853,113,3,339,490,52472,2021-03-04,2021-03-12,Bank Sargeaunt,Male,57,74 King SummitSuite 021,7633,Mollyland,New South Wales,Australia,3,Thursday,1
2254,2254,458,927,96,3,288,757,13142,2021-10-21,2021-11-10,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2255,2255,458,119,92,3,276,757,13142,2021-10-21,2021-11-10,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2256,2256,458,459,118,3,354,757,13142,2021-10-21,2021-11-10,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2257,2257,458,369,94,2,188,757,13142,2021-10-21,2021-11-10,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2258,2258,458,901,94,1,94,757,13142,2021-10-21,2021-11-10,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2259,2259,458,319,109,3,327,757,13142,2021-10-21,2021-11-10,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2260,2260,459,595,112,2,224,853,24079,2021-06-18,2021-07-06,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,6,Friday,2
2261,2261,459,752,109,2,218,853,24079,2021-06-18,2021-07-06,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,6,Friday,2
2262,2262,459,35,104,1,104,853,24079,2021-06-18,2021-07-06,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,6,Friday,2
2263,2263,459,613,112,2,224,853,24079,2021-06-18,2021-07-06,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,6,Friday,2
2264,2264,459,535,98,1,98,853,24079,2021-06-18,2021-07-06,Brenden Roast,Genderfluid,54,614 Cooper RunSuite 917,8343,Siennabury,New South Wales,Australia,6,Friday,2
2265,2265,460,447,107,2,214,250,29924,2021-06-07,2021-06-17,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia,6,Monday,2
2266,2266,460,967,97,1,97,250,29924,2021-06-07,2021-06-17,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia,6,Monday,2
2267,2267,460,422,107,2,214,250,29924,2021-06-07,2021-06-17,Lavina Dartnell,Polygender,23,0380 Bartell StreetSuite 585,9549,Boyleberg,Queensland,Australia,6,Monday,2
2268,2268,461,13,96,1,96,244,53553,2021-02-14,2021-02-19,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,2,Sunday,1
2269,2269,461,1072,93,1,93,244,53553,2021-02-14,2021-02-19,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,2,Sunday,1
2270,2270,461,835,117,3,351,244,53553,2021-02-14,2021-02-19,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,2,Sunday,1
2271,2271,461,688,113,2,226,244,53553,2021-02-14,2021-02-19,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,2,Sunday,1
2272,2272,461,1096,115,2,230,244,53553,2021-02-14,2021-02-19,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,2,Sunday,1
2273,2273,461,944,96,2,192,244,53553,2021-02-14,2021-02-19,Faunie Cooney,Male,38,36 Christian PlaceApt. 409,6354,Port Chelseaport,Victoria,Australia,2,Sunday,1
2274,2274,462,778,91,2,182,769,44429,2021-01-31,2021-02-20,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,1,Sunday,1
2275,2275,462,493,102,3,306,769,44429,2021-01-31,2021-02-20,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,1,Sunday,1
2276,2276,462,1083,93,3,279,769,44429,2021-01-31,2021-02-20,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,1,Sunday,1
2277,2277,462,262,95,3,285,769,44429,2021-01-31,2021-02-20,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,1,Sunday,1
2278,2278,462,1203,105,1,105,769,44429,2021-01-31,2021-02-20,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,1,Sunday,1
2279,2279,462,205,98,1,98,769,44429,2021-01-31,2021-02-20,Sigmund Bothen,Male,21,1621 Marcus MeadowApt. 603,8190,West Grace,Australian Capital Territory,Australia,1,Sunday,1
2280,2280,463,92,118,2,236,641,19206,2021-03-16,2021-04-09,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,3,Tuesday,1
2281,2281,463,986,106,3,318,641,19206,2021-03-16,2021-04-09,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,3,Tuesday,1
2282,2282,463,729,119,1,119,641,19206,2021-03-16,2021-04-09,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,3,Tuesday,1
2283,2283,463,456,118,3,354,641,19206,2021-03-16,2021-04-09,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,3,Tuesday,1
2284,2284,463,864,113,3,339,641,19206,2021-03-16,2021-04-09,Zebulon Rousel,Agender,62,87 Cruickshank Estate DrApt. 374,5934,Hamishview,New South Wales,Australia,3,Tuesday,1
2285,2285,464,1235,112,1,112,103,26925,2021-06-29,2021-07-25,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,6,Tuesday,2
2286,2286,464,498,102,2,204,103,26925,2021-06-29,2021-07-25,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,6,Tuesday,2
2287,2287,464,495,102,3,306,103,26925,2021-06-29,2021-07-25,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,6,Tuesday,2
2288,2288,464,18,96,3,288,103,26925,2021-06-29,2021-07-25,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,6,Tuesday,2
2289,2289,464,263,95,2,190,103,26925,2021-06-29,2021-07-25,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,6,Tuesday,2
2290,2290,464,205,98,3,294,103,26925,2021-06-29,2021-07-25,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,6,Tuesday,2
2291,2291,464,691,113,3,339,103,26925,2021-06-29,2021-07-25,Monica Teodorski,Bigender,77,100 Stokes ParkwayApt. 307,2603,South Nathan,South Australia,Australia,6,Tuesday,2
2292,2292,465,1118,115,3,345,7,48935,2021-05-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,5,Friday,2
2293,2293,465,1259,112,2,224,7,48935,2021-05-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,5,Friday,2
2294,2294,465,811,117,1,117,7,48935,2021-05-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,5,Friday,2
2295,2295,465,408,119,1,119,7,48935,2021-05-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,5,Friday,2
2296,2296,465,1010,106,2,212,7,48935,2021-05-21,2021-05-23,Winslow Ewbanck,Bigender,76,92 Hills Station StApt. 683,793,Masonfurt,Queensland,Australia,5,Friday,2
2297,2297,466,1188,99,1,99,628,11363,2021-06-10,2021-07-05,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,6,Thursday,2
2298,2298,466,733,119,3,357,628,11363,2021-06-10,2021-07-05,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,6,Thursday,2
2299,2299,466,718,119,1,119,628,11363,2021-06-10,2021-07-05,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,6,Thursday,2
2300,2300,466,1157,99,1,99,628,11363,2021-06-10,2021-07-05,Frayda Simonini,Non-binary,75,774 Christiansen StreetSuite 261,2197,West Sophie,Northern Territory,Australia,6,Thursday,2
2301,2301,467,356,94,1,94,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2,Wednesday,1
2302,2302,467,1152,102,1,102,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2,Wednesday,1
2303,2303,467,1210,105,3,315,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2,Wednesday,1
2304,2304,467,694,113,1,113,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2,Wednesday,1
2305,2305,467,979,97,1,97,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2,Wednesday,1
2306,2306,467,625,112,3,336,102,23636,2021-02-24,2021-03-10,Hurleigh Sieb,Genderfluid,32,1737 Schroeder LoopSuite 349,6848,Port Sarah,Queensland,Australia,2,Wednesday,1
2307,2307,468,287,105,1,105,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,4,Thursday,2
2308,2308,468,365,94,1,94,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,4,Thursday,2
2309,2309,468,242,106,2,212,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,4,Thursday,2
2310,2310,468,331,109,3,327,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,4,Thursday,2
2311,2311,468,171,91,1,91,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,4,Thursday,2
2312,2312,468,940,96,1,96,238,56092,2021-04-15,2021-04-17,Hilda Peter,Non-binary,30,4435 O'hara TerraceSuite 232,5289,New Sophie,Tasmania,Australia,4,Thursday,2
2313,2313,469,312,105,2,210,907,25333,2021-04-27,2021-05-04,Aindrea Franzetti,Female,43,13 Ivy TerraceSuite 494,628,North Caitlin,South Australia,Australia,4,Tuesday,2
2314,2314,470,918,96,3,288,810,18707,2021-09-11,2021-10-04,Charles Duffitt,Non-binary,21,93 Anna TerraceSuite 700,2355,South Maxland,Australian Capital Territory,Australia,9,Saturday,3
2315,2315,470,1095,115,2,230,810,18707,2021-09-11,2021-10-04,Charles Duffitt,Non-binary,21,93 Anna TerraceSuite 700,2355,South Maxland,Australian Capital Territory,Australia,9,Saturday,3
2316,2316,471,775,91,3,273,282,56849,2021-07-08,2021-07-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,7,Thursday,3
2317,2317,471,689,113,2,226,282,56849,2021-07-08,2021-07-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,7,Thursday,3
2318,2318,471,589,100,3,300,282,56849,2021-07-08,2021-07-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,7,Thursday,3
2319,2319,471,376,94,3,282,282,56849,2021-07-08,2021-07-10,Wren Helgass,Female,59,2634 Ward CrescentSuite 361,4527,Port Hannahburgh,Australian Capital Territory,Australia,7,Thursday,3
2320,2320,472,34,96,3,288,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,7,Thursday,3
2321,2321,472,716,119,3,357,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,7,Thursday,3
2322,2322,472,1207,105,3,315,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,7,Thursday,3
2323,2323,472,886,94,2,188,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,7,Thursday,3
2324,2324,472,511,102,2,204,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,7,Thursday,3
2325,2325,472,46,104,3,312,85,44735,2021-07-15,2021-07-29,Cornie Virr,Genderqueer,27,41 Feeney ParkwaySuite 074,4401,East Chelsea,Northern Territory,Australia,7,Thursday,3
2326,2326,473,104,118,2,236,61,36137,2021-05-19,2021-06-12,Lin Avraam,Genderqueer,65,00 Zachary AvenueApt. 781,4358,Samuelland,South Australia,Australia,5,Wednesday,2
2327,2327,474,114,92,1,92,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2328,2328,474,728,119,3,357,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2329,2329,474,89,118,1,118,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2330,2330,474,1069,93,1,93,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2331,2331,474,229,106,1,106,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2332,2332,474,988,106,1,106,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2333,2333,474,724,119,2,238,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2334,2334,474,184,98,1,98,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2335,2335,474,1154,102,2,204,571,17401,2021-08-19,2021-09-09,Kristofor Roos,Agender,22,5567 Clarke MallApt. 756,4043,Jordanside,Australian Capital Territory,Australia,8,Thursday,3
2336,2336,475,1204,105,2,210,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,5,Thursday,2
2337,2337,475,1149,102,1,102,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,5,Thursday,2
2338,2338,475,1250,112,1,112,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,5,Thursday,2
2339,2339,475,630,93,2,186,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,5,Thursday,2
2340,2340,475,722,119,1,119,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,5,Thursday,2
2341,2341,475,1035,90,2,180,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,5,Thursday,2
2342,2342,475,113,92,2,184,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,5,Thursday,2
2343,2343,475,97,118,2,236,696,36229,2021-05-27,2021-06-01,Miner Craddock,Non-binary,38,8353 Bruen ParkwayApt. 455,5325,Callummouth,Australian Capital Territory,Australia,5,Thursday,2
2344,2344,476,368,94,2,188,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2345,2345,476,253,95,1,95,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2346,2346,476,651,93,3,279,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2347,2347,476,696,113,2,226,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2348,2348,476,400,119,2,238,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2349,2349,476,982,106,3,318,757,42157,2021-10-07,2021-11-02,Taffy Quimby,Non-binary,31,1033 Botsford Estate DrSuite 236,4773,East Xavier,New South Wales,Australia,10,Thursday,4
2350,2350,477,1023,90,2,180,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,6,Sunday,2
2351,2351,477,826,117,1,117,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,6,Sunday,2
2352,2352,477,208,98,2,196,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,6,Sunday,2
2353,2353,477,680,113,1,113,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,6,Sunday,2
2354,2354,477,95,118,2,236,97,37504,2021-06-20,2021-06-26,Dean McLarty,Female,39,6303 Nate BoulevardSuite 368,2815,North Ellabury,Northern Territory,Australia,6,Sunday,2
2355,2355,478,74,118,2,236,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,10,Friday,4
2356,2356,478,641,93,1,93,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,10,Friday,4
2357,2357,478,1193,105,2,210,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,10,Friday,4
2358,2358,478,1056,93,3,279,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,10,Friday,4
2359,2359,478,1076,93,2,186,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,10,Friday,4
2360,2360,478,214,106,2,212,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,10,Friday,4
2361,2361,478,816,117,2,234,452,17279,2021-10-15,2021-10-23,Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,10,Friday,4
2362,2362,479,518,102,2,204,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,6,Sunday,2
2363,2363,479,646,93,2,186,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,6,Sunday,2
2364,2364,479,1161,99,3,297,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,6,Sunday,2
2365,2365,479,477,118,2,236,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,6,Sunday,2
2366,2366,479,434,107,1,107,51,18796,2021-06-27,2021-07-16,Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,6,Sunday,2
2367,2367,480,1079,93,2,186,180,38248,2021-07-15,2021-08-05,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,7,Thursday,3
2368,2368,480,1113,115,3,345,180,38248,2021-07-15,2021-08-05,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,7,Thursday,3
2369,2369,480,1044,90,2,180,180,38248,2021-07-15,2021-08-05,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,7,Thursday,3
2370,2370,480,1049,90,1,90,180,38248,2021-07-15,2021-08-05,Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,7,Thursday,3
2371,2371,481,1000,106,2,212,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,8,Friday,3
2372,2372,481,329,109,1,109,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,8,Friday,3
2373,2373,481,1197,105,3,315,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,8,Friday,3
2374,2374,481,395,119,2,238,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,8,Friday,3
2375,2375,481,1038,90,3,270,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,8,Friday,3
2376,2376,481,339,109,3,327,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,8,Friday,3
2377,2377,481,201,98,3,294,227,17525,2021-08-20,2021-09-12,Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,8,Friday,3
2378,2378,482,630,93,3,279,111,59910,2021-08-03,2021-08-09,Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,8,Tuesday,3
2379,2379,482,877,94,1,94,111,59910,2021-08-03,2021-08-09,Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,8,Tuesday,3
2380,2380,482,724,119,2,238,111,59910,2021-08-03,2021-08-09,Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,8,Tuesday,3
2381,2381,482,1133,102,3,306,111,59910,2021-08-03,2021-08-09,Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,8,Tuesday,3
2382,2382,483,537,98,1,98,742,26333,2021-03-15,2021-03-20,Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,3,Monday,1
2383,2383,483,1209,105,1,105,742,26333,2021-03-15,2021-03-20,Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,3,Monday,1
